SecurityCode	SecurityName	LatestPrice	PriceChangeRate	HolderNum	PreviousHolderNum	HolderNumChange	HolderNumChangeRate	RangeChangeRate	EndDate	PreviousEndDate	HolderAvgCapitalisation	HolderAvgStockQuantity	TotalCapitalisation	CapitalStock	NoticeDate
601288	农业银行	3.83	-0.26	327868	332740	-4872	-1.4642	0.26	2017-12-31T00:00:00	2017-09-30T00:00:00	3435015.84678078	896870.98	1126231775652.32	294055293904	2018-03-27T00:00:00
000738	航发控制	15.1	1.89	90912	90912	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	192679.42093684	12601.66	17516871516.21	1145642349	2018-03-27T00:00:00
603007	花王股份	12.77	-0.62	24153	27652	-3499	-12.6537	-25.72	2017-12-31T00:00:00	2017-09-30T00:00:00	171014.625512359	13802.63	4130516250	333375000	2018-03-27T00:00:00
000096	广聚能源	10.77	0	34218	36721	-2503	-6.8163	-6.11	2017-12-31T00:00:00	2017-09-30T00:00:00	203990.881991934	15430.48	6980160000	528000000	2018-03-27T00:00:00
600570	恒生电子	61.7	-1.7	101589	100025	1564	1.5636	-9.09	2017-12-31T00:00:00	2017-09-30T00:00:00	282177.798304935	6081.42	28666160352	617805180	2018-03-27T00:00:00
600673	东阳光科	9.88	3.24	99556	100943	-1387	-1.374	-7.41	2017-12-31T00:00:00	2017-09-30T00:00:00	167392.210271104	24798.85	16664898885.75	2468873909	2018-03-27T00:00:00
002023	海特高新	11.9	-1.82	83208	84214	-1006	-1.1946	-11.04	2017-12-31T00:00:00	2017-09-30T00:00:00	93771.2147982165	9095.17	7802515240.93	756791003	2018-03-27T00:00:00
600597	光明乳业	11.07	0.82	43217	44312	-1095	-2.4711	14	2017-12-31T00:00:00	2017-09-30T00:00:00	429252.04806789	28333.47	18550985761.35	1224487509	2018-03-27T00:00:00
000731	四川美丰	7.07	-0.98	60470	60185	285	0.4735	3.64	2017-12-31T00:00:00	2017-11-30T00:00:00	78055.9803036216	9781.45	4720045128.96	591484352	2018-03-27T00:00:00
000930	中粮生化	0	0	159963	164372	-4409	-2.6823	-3.68	2017-12-31T00:00:00	2017-09-30T00:00:00	80426.375312416	6028.96	12865244274.1	964411115	2018-03-27T00:00:00
002674	兴业科技	10.31	-0.87	11431	11531	-100	-0.8672	-2.65	2017-12-31T00:00:00	2017-12-15T00:00:00	272280.434222728	26434.99	3112437643.6	302178412	2018-03-27T00:00:00
600794	保税科技	0	0	86290	86288	2	0.0023	0	2017-12-31T00:00:00	2017-12-08T00:00:00	62511.0337078456	14047.42	5394077098.65	1212152157	2018-03-27T00:00:00
000099	中信海直	8.05	-0.37	63772	66234	-2462	-3.7171	-19.89	2017-12-31T00:00:00	2017-09-30T00:00:00	85723.4395722261	9503.71	5466755188.4	606070420	2018-03-27T00:00:00
002838	道恩股份	21.79	-0.09	5182	6552	-1370	-20.9096	-0.24	2017-12-31T00:00:00	2017-10-13T00:00:00	1001775.37630259	24314.94	5191200000	126000000	2018-03-27T00:00:00
002139	拓邦股份	10.07	-3.64	39475	41647	-2172	-5.2153	1.46	2017-12-31T00:00:00	2017-12-15T00:00:00	203742.861424699	17222.56	8042749454.74	679860478	2018-03-27T00:00:00
000851	高鸿股份	5.93	-2.95	63398	64000	-602	-0.9406	-6.26	2017-12-31T00:00:00	2017-12-15T00:00:00	87329.9187658917	10225.99	5536542189.92	648307048	2018-03-27T00:00:00
001979	招商蛇口	22.09	1.38	86300	101309	-15009	-14.8151	7	2017-12-31T00:00:00	2017-09-30T00:00:00	1791472.23224009	91588.56	154604053642.32	7904092722	2018-03-27T00:00:00
300586	美联新材	0	0	9917	9917	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	250527.377231017	9680.35	2484480000	96000000	2018-03-27T00:00:00
600748	上实发展	5.78	0.7	41415	42058	-643	-1.5288	-8.17	2017-12-31T00:00:00	2017-09-30T00:00:00	285491.926541591	44538.52	11823648137.72	1844562892	2018-03-27T00:00:00
300296	利亚德	16.24	2.78	28482	21472	7010	32.6472	-3.28	2017-12-31T00:00:00	2017-09-30T00:00:00	1114650.25519626	57190.88	31747468568.5	1628910650	2018-03-27T00:00:00
000631	顺发恒业	4.17	0.97	36063	36063	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	290717.844163824	67451.94	10484157614.08	2432519168	2018-03-27T00:00:00
601788	光大证券	12.86	-0.77	92062	95704	-3642	-3.8055	-13.52	2017-12-31T00:00:00	2017-09-30T00:00:00	569909.033127349	42435.52	52466965407.77	3906698839	2018-03-27T00:00:00
002417	深南股份	10.51	1.55	18248	18248	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	192793.730819816	14796.14	3518100000	270000000	2018-03-27T00:00:00
000002	万科A	26.91	-1.54	207177	208940	-1763	-0.8438	18.32	2017-12-31T00:00:00	2017-09-30T00:00:00	1457852.67821708	46936.66	302033544314.98	9724196533	2018-03-27T00:00:00
300037	新宙邦	18.69	-0.9	31299	33590	-2291	-6.8205	-20.17	2017-12-31T00:00:00	2017-09-30T00:00:00	252217.699494553	12090.97	7894161776.48	378435368	2018-03-27T00:00:00
000895	双汇发展	24.21	-1.38	56090	56090	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	1558892.75318239	58826.14	87438294526	3299558284	2018-03-27T00:00:00
600535	天士力	46.63	2.71	37556	42199	-4643	-11.0026	1.22	2017-12-31T00:00:00	2017-09-30T00:00:00	1023626.89688039	28769.73	38443331739.24	1080475878	2018-03-27T00:00:00
603978	深圳新星	42.36	10	10518	10549	-31	-0.2939	0	2017-12-31T00:00:00	2017-12-29T00:00:00	707586.993725043	7606.01	7442400000	80000000	2018-03-27T00:00:00
000898	鞍钢股份	6.29	-1.26	106700	108815	-2115	-1.9437	-3.05	2017-12-31T00:00:00	2017-09-30T00:00:00	365943.765964855	57628.94	39046199828.45	6149007847	2018-03-27T00:00:00
002186	全聚德	14.62	-0.75	24412	23615	797	3.375	0	2017-12-31T00:00:00	2017-12-29T00:00:00	222389.21874488	12635.75	5428965608	308463955	2018-03-27T00:00:00
002265	西仪股份	12.41	-1.43	38682	40794	-2112	-5.1772	-2.08	2017-12-31T00:00:00	2017-12-15T00:00:00	124026.848413215	8235.51	4797606550.32	318566172	2018-03-27T00:00:00
002193	如意集团	16.16	-1.16	12445	13472	-1027	-7.6232	-1.44	2017-12-31T00:00:00	2017-09-30T00:00:00	346150.096665327	21029.78	4307837953	261715550	2018-03-27T00:00:00
002595	豪迈科技	15.23	0.2	22422	24047	-1625	-6.7576	-3.41	2017-12-31T00:00:00	2017-09-30T00:00:00	687182.231736687	35679.24	15408000000	800000000	2018-03-27T00:00:00
000552	靖远煤电	3.37	0.6	49686	49215	471	0.957	-12.87	2017-12-31T00:00:00	2017-09-30T00:00:00	162020.249084249	46028.48	8050138096	2286971050	2018-03-27T00:00:00
600565	迪马股份	3.51	-0.57	100309	92838	7471	8.0474	-29.82	2017-12-31T00:00:00	2017-09-30T00:00:00	96591.2523901145	24147.81	9688971936	2422242984	2018-03-27T00:00:00
000819	岳阳兴长	10.86	-0.82	31724	31358	366	1.1672	-26.58	2017-12-31T00:00:00	2017-09-30T00:00:00	107255.698335645	8553.09	3402579774	271338100	2018-03-27T00:00:00
300185	通裕重工	2.16	0	138407	139957	-1550	-1.1075	-14.02	2017-12-31T00:00:00	2017-09-30T00:00:00	53593.9563501846	23609.67	7417778716.56	3267743928	2018-03-27T00:00:00
300532	今天国际	35.19	-2.11	13582	14316	-734	-5.1271	-13.79	2017-12-31T00:00:00	2017-09-30T00:00:00	262991.195994699	11340.72	3571946424	154029600	2018-03-27T00:00:00
300322	硕贝德	10.83	-1.99	32967	30338	2629	8.6657	-12.05	2017-12-31T00:00:00	2017-09-30T00:00:00	145959.574938575	12348.53	4811849307	407093850	2018-03-27T00:00:00
600886	国投电力	6.94	1.02	197691	211767	-14076	-6.6469	0	2017-12-31T00:00:00	2017-09-30T00:00:00	251955.887556743	34326.42	49809411366.98	6786023347	2018-03-27T00:00:00
600311	荣华实业	4.17	1.71	77233	73848	3385	4.5837	-0.35	2017-12-31T00:00:00	2017-09-30T00:00:00	48433.5970375358	8618.08	3740672000	665600000	2018-03-27T00:00:00
603038	华立股份	37.28	-0.51	8194	7688	506	6.5817	-9.35	2017-12-31T00:00:00	2017-09-30T00:00:00	355106.113009519	8195.39	2909739490	67153000	2018-03-27T00:00:00
603726	朗迪集团	27.46	0.33	10143	10202	-59	-0.5783	-17.33	2017-12-31T00:00:00	2017-09-30T00:00:00	284262.723060239	9338.46	2883276800	94720000	2018-03-27T00:00:00
600306	商业城	8.23	0.24	18659	18358	301	1.6396	-19.48	2017-12-31T00:00:00	2017-09-30T00:00:00	104158.614897905	9547.08	1943495595.38	178138918	2018-03-27T00:00:00
002875	安奈儿	30.74	2.88	12267	12267	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	221536.551235021	8284.84	2717588874	101630100	2018-03-27T00:00:00
603899	晨光文具	29.79	0.2	12583	13954	-1371	-9.8251	18.44	2017-12-31T00:00:00	2017-09-30T00:00:00	1803004.0530875	73114.52	22687200000	920000000	2018-03-27T00:00:00
600435	北方导航	10.64	1.04	144640	146503	-1863	-1.2716	-15.49	2017-12-31T00:00:00	2017-09-30T00:00:00	126958.763827434	10296.74	18363315600	1489320000	2018-03-27T00:00:00
002007	华兰生物	29.93	2.5	66144	77894	-11750	-15.0846	-1.21	2017-12-31T00:00:00	2017-09-30T00:00:00	377974.674020319	14061.56	25000756838.4	930087680	2018-03-27T00:00:00
000777	中核科技	13.15	-0.68	85283	85283	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	66987.8186238758	4495.83	5712922135.7	383417593	2018-03-27T00:00:00
603898	好莱客	28.88	0.17	12090	12252	-162	-1.3222	-0.3	2017-12-31T00:00:00	2017-09-30T00:00:00	785691.647639371	26312.51	9499012019.96	318118286	2018-03-27T00:00:00
000049	德赛电池	31.69	-1.12	31947	29592	2355	7.9582	0	2017-12-31T00:00:00	2017-12-29T00:00:00	254346.248080258	6424.51	8125599587.42	205243738	2018-03-27T00:00:00
600287	江苏舜天	6.25	-0.16	35052	36155	-1103	-3.0508	-9.29	2017-12-31T00:00:00	2017-09-30T00:00:00	91217.2561246149	12461.37	3197347261.68	436796074	2018-03-27T00:00:00
300068	南都电源	15.96	0.06	42265	43007	-742	-1.7253	-12.18	2017-12-31T00:00:00	2017-09-30T00:00:00	332615.710813202	20685.06	14058003017.52	874253919	2018-03-27T00:00:00
002228	合兴包装	4.5	0.45	39396	38185	1211	3.1714	-8.55	2017-12-31T00:00:00	2017-09-30T00:00:00	127056.872206315	29686.19	5005532537.44	1169516948	2018-03-27T00:00:00
000919	金陵药业	8.46	-0.24	31626	29837	1789	5.9959	-15.24	2017-12-31T00:00:00	2017-09-30T00:00:00	140876.494023904	15936.25	4455360000	504000000	2018-03-27T00:00:00
600326	西藏天路	7.77	0.65	117971	118987	-1016	-0.8539	-5.09	2017-12-31T00:00:00	2017-09-30T00:00:00	75262.9465936544	7335.57	8878845072.6	865384510	2018-03-27T00:00:00
002902	铭普光磁	32.29	1.29	30375	69018	-38643	-55.9897	108.94	2017-12-31T00:00:00	2017-09-30T00:00:00	195976.95473251	4609.05	5952800000	140000000	2018-03-27T00:00:00
600731	湖南海利	5.87	-2	25233	23859	1374	5.7588	-13.75	2017-12-31T00:00:00	2017-09-30T00:00:00	91969.1259390481	12971.67	2320656954.82	327314098	2018-03-27T00:00:00
600798	宁波海运	0	0	85568	87615	-2047	-2.3364	-13.1	2017-12-31T00:00:00	2017-09-30T00:00:00	60717.6605497382	12047.15	5195488777.92	1030850948	2018-03-27T00:00:00
002249	大洋电机	5.87	0.17	85597	85876	-279	-0.3249	0.87	2017-12-31T00:00:00	2017-12-15T00:00:00	193013.060858208	27692.23	16521338970.28	2370371524	2018-03-27T00:00:00
601579	会稽山	10.51	0.96	16225	18073	-1848	-10.2252	-3.83	2017-12-31T00:00:00	2017-09-30T00:00:00	362022.902927581	30653.93	5873821600	497360000	2018-03-27T00:00:00
600478	科力远	5.59	-1.41	50683	47646	3037	6.3741	-26.13	2017-12-31T00:00:00	2017-09-30T00:00:00	214002.480089971	28997.63	10846287698.4	1469686680	2018-03-27T00:00:00
600269	赣粤高速	4.57	-0.44	97821	101278	-3457	-3.4134	-3.76	2017-12-31T00:00:00	2017-09-30T00:00:00	122236.369610615	23874.29	11957283911.68	2335407014	2018-03-27T00:00:00
002119	康强电子	19.13	-1.75	17444	16770	674	4.0191	-2.7	2017-12-31T00:00:00	2017-09-30T00:00:00	230030.497592295	11820.68	4012652000	206200000	2018-03-27T00:00:00
300138	晨光生物	11.17	-0.53	8548	8983	-435	-4.8425	-2.31	2017-12-31T00:00:00	2017-09-30T00:00:00	544335.759354235	42928.69	4652982070.96	366954422	2018-03-27T00:00:00
002294	信立泰	41.25	1.85	31030	31157	-127	-0.4076	25.91	2017-12-31T00:00:00	2017-11-30T00:00:00	1523347.18143732	33709.83	47269463040	1046016000	2018-03-27T00:00:00
002136	安纳达	11.3	6.6	24746	24512	234	0.9546	-2.86	2017-12-31T00:00:00	2017-12-15T00:00:00	123732.514345753	8689.08	3061884800	215020000	2018-03-27T00:00:00
000402	金融街	8.75	-1.46	83864	84815	-951	-1.1213	3.45	2017-12-31T00:00:00	2017-12-15T00:00:00	395962.645077387	35640.2	33207011266.77	2988929907	2018-03-27T00:00:00
300309	吉艾科技	23.19	-0.9	8997	8997	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	1149676.2287896	53798.61	10343637030.42	484026066	2018-03-27T00:00:00
600270	外运发展	18.89	-0.79	40912	40912	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	382448.28220571	22132.42	15646724121.6	905481720	2018-03-27T00:00:00
600267	海正药业	15.97	6.18	27802	29905	-2103	-7.0323	19.21	2017-12-31T00:00:00	2017-09-30T00:00:00	525794.981939429	34728.86	14618152087.88	965531842	2018-03-27T00:00:00
300027	华谊兄弟	8.74	-1.24	135297	141456	-6159	-4.354	-3.64	2017-12-31T00:00:00	2017-09-30T00:00:00	179024.196197033	20506.78	24221436672.87	2774505919	2018-03-27T00:00:00
601998	中信银行	6.53	-0.31	161644	165614	-3970	-2.3971	1.61	2017-12-31T00:00:00	2017-06-30T00:00:00	1306119.17729826	210664.38	211126328295.2	34052633596	2018-03-27T00:00:00
600012	皖通高速	8.19	-0.85	27045	27491	-446	-1.6223	-16.16	2017-12-31T00:00:00	2017-09-30T00:00:00	474083.934183768	43098.54	12821600000	1165600000	2018-03-26T00:00:00
300381	溢多利	10.8	-1.01	18637	22306	-3669	-16.4485	-19.22	2017-12-31T00:00:00	2017-09-30T00:00:00	288092.012190803	21825.15	5369170831.2	406755366	2018-03-26T00:00:00
600888	新疆众和	6.03	-2.43	77778	74489	3289	4.4154	-9.66	2017-12-31T00:00:00	2017-09-30T00:00:00	72129.4602177994	10717.6	5610085156.82	833593634	2018-03-26T00:00:00
002768	国恩股份	24.63	-1	14867	17253	-2386	-13.8295	7.43	2017-12-31T00:00:00	2017-09-30T00:00:00	459595.07634358	16143.14	6832800000	240000000	2018-03-26T00:00:00
000756	新华制药	13.41	-1.4	23269	21535	1734	8.052	-7.77	2017-12-31T00:00:00	2017-06-30T00:00:00	197556.744767717	14111.2	4596947894	328353421	2018-03-26T00:00:00
603939	益丰药房	0	0	7972	9569	-1597	-16.6893	27.82	2017-12-31T00:00:00	2017-09-30T00:00:00	2069161.19491219	45496.07	16495353045.84	362694658	2018-03-26T00:00:00
600028	中国石化	7.01	0.14	502590	538105	-35515	-6.6	3.9	2017-12-31T00:00:00	2017-09-30T00:00:00	1165500.97795814	190130.67	585769136511.98	95557771046	2018-03-26T00:00:00
600877	ST嘉陵	5.8	-5.07	75029	75029	0	0	0	2017-12-31T00:00:00	2017-10-26T00:00:00	58900.2054832132	9160.22	4419223517.2	687282040	2018-03-26T00:00:00
600192	长城电工	5.31	-0.75	37967	40182	-2215	-5.5124	-24.57	2017-12-31T00:00:00	2017-10-15T00:00:00	75744.1852134749	11635.05	2875779480	441748000	2018-03-26T00:00:00
601608	中信重工	3.31	0.3	120134	124089	-3955	-3.1872	-19.84	2017-12-31T00:00:00	2017-09-30T00:00:00	148820.546116503	36121.49	17878407487.16	4339419293	2018-03-26T00:00:00
603179	新泉股份	25.75	2.88	11225	11950	-725	-6.0669	-10.7	2017-12-31T00:00:00	2017-11-30T00:00:00	527070.307349666	14456.12	5916364200	162270000	2018-03-26T00:00:00
300701	森霸传感	43.38	-1.54	14055	39602	-25547	-64.5094	-22.74	2017-12-31T00:00:00	2017-09-30T00:00:00	215837.780149413	5691.92	3033600000	80000000	2018-03-26T00:00:00
603039	泛微网络	103.48	2.06	6158	6322	-164	-2.5941	-1.56	2017-12-31T00:00:00	2017-09-30T00:00:00	716433.895907762	11248.77	4411799931	69269900	2018-03-26T00:00:00
600206	有研新材	10.61	-0.84	82174	68970	13204	19.1446	-0.25	2017-12-31T00:00:00	2017-09-30T00:00:00	122283.987847251	10207.34	10048564417.36	838778332	2018-03-26T00:00:00
002547	春兴精工	8.6	0.35	59081	59081	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	152174.398350739	19093.4	8990615628.96	1128057168	2018-03-26T00:00:00
300173	智慧松德	0	0	18703	18514	189	1.0208	-32.59	2017-12-31T00:00:00	2017-09-30T00:00:00	247598.030995028	31341.52	4630825973.7	586180503	2018-03-26T00:00:00
300237	美晨生态	14.88	-1.91	10443	10400	43	0.4135	0	2017-12-31T00:00:00	2017-12-29T00:00:00	1288620.70047113	77301.78	13457065975.02	807262506	2018-03-26T00:00:00
300270	中威电子	14.77	-0.27	15770	17795	-2025	-11.3796	9.13	2017-12-31T00:00:00	2017-09-30T00:00:00	227229.831959417	17279.84	3583414450	272503000	2018-03-24T00:00:00
002357	富临运业	0	0	20862	20152	710	3.5232	1.1	2017-12-31T00:00:00	2017-09-30T00:00:00	152221.452146486	15026.8	3175643934.68	313489036	2018-03-24T00:00:00
002865	钧达股份	20.1	-4.42	15173	17370	-2197	-12.6482	-4.93	2017-12-31T00:00:00	2017-09-30T00:00:00	173993.277532459	7908.79	2640000000	120000000	2018-03-24T00:00:00
600980	北矿科技	14	-0.57	26982	27900	-918	-3.2903	-21.27	2017-12-31T00:00:00	2017-09-30T00:00:00	88340.624149433	5641.16	2383606720.8	152209880	2018-03-24T00:00:00
600449	宁夏建材	9.42	0	36864	33650	3214	9.5513	-10.92	2017-12-31T00:00:00	2017-09-30T00:00:00	147096.707255859	12971.49	5422573016.28	478181042	2018-03-24T00:00:00
600971	恒源煤电	7.32	-0.27	47291	47531	-240	-0.5049	-8.35	2017-12-31T00:00:00	2017-09-30T00:00:00	220550.262208454	21145.76	10430042450.1	1000004070	2018-03-24T00:00:00
000973	佛塑科技	4.7	-0.63	109405	110663	-1258	-1.1368	-10.33	2017-12-31T00:00:00	2017-11-30T00:00:00	52967.0928594671	8842.59	5794864794.29	967423171	2018-03-24T00:00:00
002229	鸿博股份	11.06	1.28	36324	35501	823	2.3182	-18.26	2017-12-31T00:00:00	2017-09-30T00:00:00	130103.259613479	13840.77	4725870802.2	502752213	2018-03-24T00:00:00
601158	重庆水务	6.34	0	49977	50275	-298	-0.5927	-6.1	2017-12-31T00:00:00	2017-09-30T00:00:00	620445.404886248	96044.18	31008000000	4800000000	2018-03-24T00:00:00
603669	灵康药业	20.59	1.18	22492	24263	-1771	-7.2992	-10.33	2017-12-31T00:00:00	2017-09-30T00:00:00	228881.380046239	11559.67	5148000000	260000000	2018-03-24T00:00:00
600266	北京城建	10.61	-0.93	66547	77364	-10817	-13.982	-15.61	2017-12-31T00:00:00	2017-09-30T00:00:00	309418.991089005	23547.87	20590905600	1567040000	2018-03-24T00:00:00
000400	许继电气	9.86	-0.7	63493	55727	7766	13.9358	-18.78	2017-12-31T00:00:00	2017-09-30T00:00:00	209469.346317074	15880.92	13299837205.71	1008327309	2018-03-24T00:00:00
002466	天齐锂业	53.94	1.81	132072	132072	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	400612.676013841	7528.9	52909717346.5	994356650	2018-03-24T00:00:00
603019	中科曙光	52.21	-0.13	89035	66635	22400	33.616	9.08	2017-12-31T00:00:00	2017-09-30T00:00:00	290619.245833661	7222.15	25875284552.8	643023970	2018-03-24T00:00:00
603508	思维列控	0	0	24301	25112	-811	-3.2295	-23.02	2017-12-31T00:00:00	2017-09-30T00:00:00	254475.124480474	6584.09	6184000000	160000000	2018-03-24T00:00:00
600560	金自天正	10.39	-2.17	20418	21662	-1244	-5.7428	-18.05	2017-12-31T00:00:00	2017-09-30T00:00:00	113914.839847194	10953.35	2325913200	223645500	2018-03-24T00:00:00
000951	中国重汽	12.73	-1.24	26917	22301	4616	20.6986	-8.46	2017-12-31T00:00:00	2017-09-30T00:00:00	434555.795370955	24931.49	11696938344	671080800	2018-03-24T00:00:00
600723	首商股份	7.65	3.1	36297	38138	-1841	-4.8272	-14.58	2017-12-31T00:00:00	2017-09-30T00:00:00	148743.475846489	18139.45	5398941942.8	658407554	2018-03-24T00:00:00
000776	广发证券	15.79	-1.07	144809	145377	-568	-0.3907	-12.12	2017-12-31T00:00:00	2017-09-30T00:00:00	681820.754369687	40876.54	98733781619.52	5919291464	2018-03-24T00:00:00
600462	九有股份	4.55	-0.44	31092	33686	-2594	-7.7005	-23.48	2017-12-31T00:00:00	2017-09-30T00:00:00	77769.9536858356	17167.76	2418023400	533780000	2018-03-24T00:00:00
002839	张家港行	7.7	-1.16	72174	72061	113	0.1568	-13.06	2017-12-31T00:00:00	2017-09-30T00:00:00	293515.843846815	25044.01	21184212513.8	1807526665	2018-03-24T00:00:00
601099	太平洋	2.84	-0.7	347512	361537	-14025	-3.8793	-13.19	2017-12-31T00:00:00	2017-09-30T00:00:00	71004.9300726306	19614.62	24675065259.4	6816316370	2018-03-24T00:00:00
600233	圆通速递	15.15	-1.11	60599	59083	1516	2.5659	-24.17	2017-12-31T00:00:00	2017-09-30T00:00:00	780982.352551197	46625.81	47326749582.25	2825477587	2018-03-24T00:00:00
002232	启明信息	9.58	-3.13	44438	46656	-2218	-4.7539	-13.35	2017-12-31T00:00:00	2017-09-30T00:00:00	97269.0637269904	9193.67	4322442653.9	408548455	2018-03-24T00:00:00
601231	环旭电子	10.02	-1.47	27989	31346	-3357	-10.7095	10.51	2017-12-31T00:00:00	2017-09-30T00:00:00	1225992.88494051	77742.1	34314314856.6	2175923580	2018-03-24T00:00:00
000905	厦门港务	9.15	0.11	59986	63468	-3482	-5.4862	-20.09	2017-12-31T00:00:00	2017-11-15T00:00:00	93300.7701797086	8852.07	5596740000	531000000	2018-03-24T00:00:00
002372	伟星新材	23.23	-1.57	20102	22443	-2341	-10.4309	3.93	2017-12-31T00:00:00	2017-09-30T00:00:00	901956.800356183	50164.45	18131135600.76	1008405762	2018-03-24T00:00:00
600009	上海机场	51.17	0.33	34616	36182	-1566	-4.3281	18.51	2017-12-31T00:00:00	2017-09-30T00:00:00	2505558.11602958	55666.7	86732399744.48	1926958448	2018-03-24T00:00:00
601607	上海医药	24.02	0.13	73368	77230	-3862	-5.0006	1.9	2017-12-31T00:00:00	2017-09-30T00:00:00	634033.529459983	26210.56	46517771989.42	1923016618	2018-03-24T00:00:00
000628	高新发展	9.07	0.11	28861	30736	-1875	-6.1003	-18.44	2017-12-31T00:00:00	2017-10-15T00:00:00	90224.6214614878	10792.42	2603972800	311480000	2018-03-24T00:00:00
300256	星星科技	5.12	10.11	37728	42925	-5197	-12.1072	-10.18	2017-12-31T00:00:00	2017-09-30T00:00:00	156512.400147901	17218.09	5904899832.78	649603942	2018-03-24T00:00:00
002028	思源电气	17.76	0.11	20664	23790	-3126	-13.14	-6.21	2017-12-31T00:00:00	2017-09-30T00:00:00	583106.713109756	36789.07	12049317119.7	760209282	2018-03-24T00:00:00
600717	天津港	9.15	0.22	123577	123577	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	142165.031266336	13552.43	17568328068.8	1674769120	2018-03-24T00:00:00
300038	梅泰诺	0	0	35503	19931	15572	78.1295	12.29	2017-12-31T00:00:00	2017-09-30T00:00:00	572897.242154184	11788.01	20339570788.2	418509687	2018-03-24T00:00:00
000550	江铃汽车	13.48	-0.3	24963	22845	2118	9.2712	-22.09	2017-12-31T00:00:00	2017-09-30T00:00:00	335285.409606217	20799.34	8369729680	519214000	2018-03-24T00:00:00
603777	来伊份	21.4	0.52	34627	36050	-1423	-3.9473	-14.18	2017-12-31T00:00:00	2017-09-30T00:00:00	188277.681433563	7038.42	6519491275	243719300	2018-03-24T00:00:00
600398	海澜之家	12.65	-1.09	46464	40162	6302	15.6914	-3.58	2017-12-31T00:00:00	2017-09-30T00:00:00	937925.100352961	96693.31	43579751862.8	4492757924	2018-03-24T00:00:00
000513	丽珠集团	68.88	1	35672	18362	17310	94.2708	31.07	2017-12-31T00:00:00	2017-09-30T00:00:00	677991.557424591	10203.03	24185314836.45	363962601	2018-03-24T00:00:00
002862	实丰文化	24.37	-3.49	6498	6498	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	349646.044936904	12311.48	2272000000	80000000	2018-03-24T00:00:00
000543	皖能电力	4.6	-1.08	71727	73741	-2014	-2.7312	-9.22	2017-12-31T00:00:00	2017-09-30T00:00:00	125305.502942546	24961.26	8987787809.56	1790395978	2018-03-24T00:00:00
300007	汉威科技	15.59	-2.38	22602	21715	887	4.0847	-27.34	2017-12-31T00:00:00	2017-09-30T00:00:00	171908.787167507	12964.46	3885482407.56	293022806	2018-03-24T00:00:00
000666	经纬纺机	0	0	32311	36468	-4157	-11.399	-4.33	2017-12-31T00:00:00	2017-09-30T00:00:00	285081.564659713	21792.27	9211270435.72	704130000	2018-03-24T00:00:00
603716	塞力斯	25.27	0.68	8306	8148	158	1.9391	-17.88	2017-12-31T00:00:00	2017-09-30T00:00:00	425268.658800867	8586.08	3532281480	71316000	2018-03-24T00:00:00
600714	金瑞矿业	7.57	0.4	23526	22603	923	4.0835	-24.65	2017-12-31T00:00:00	2017-09-30T00:00:00	110855.873104225	12249.27	2607995270.65	288176273	2018-03-24T00:00:00
600975	新五丰	4.88	1.46	62502	66651	-4149	-6.225	-12.25	2017-12-31T00:00:00	2017-09-30T00:00:00	59835.3828088701	10442.48	3739831096.32	652675584	2018-03-24T00:00:00
600036	招商银行	28.74	-1.91	192451	170781	21670	12.6888	21.37	2017-12-31T00:00:00	2017-06-30T00:00:00	3110672.15722225	107190.63	598651967329.58	20628944429	2018-03-24T00:00:00
600859	王府井	22.95	3.15	28129	31261	-3132	-10.0189	14.61	2017-12-31T00:00:00	2017-09-30T00:00:00	562960.188417647	27596.09	15835507140	776250350	2018-03-24T00:00:00
600588	用友网络	28.56	2.18	67410	68068	-658	-0.9667	-10.61	2017-12-31T00:00:00	2017-09-30T00:00:00	459400.78182243	21721.08	30968206702.65	1464217811	2018-03-24T00:00:00
002772	众兴菌业	9.97	-0.89	37427	37880	-453	-1.1959	-1.07	2017-12-31T00:00:00	2017-12-15T00:00:00	110222.681816603	9974.9	4125304312.35	373330707	2018-03-24T00:00:00
600548	深高速	8.64	-0.23	18941	20860	-1919	-9.1994	-6.85	2017-12-31T00:00:00	2017-09-30T00:00:00	679518.902248033	75670.26	12870767527.48	1433270326	2018-03-24T00:00:00
600836	界龙实业	4.74	-0.21	80835	83567	-2732	-3.2692	-18.2	2017-12-31T00:00:00	2017-09-30T00:00:00	41650.097182656	8198.84	3366785605.76	662753072	2018-03-24T00:00:00
600826	兰生股份	13.76	-0.86	25108	25462	-354	-1.3903	-21.23	2017-12-31T00:00:00	2017-09-30T00:00:00	220641.18738888	16753.32	5539858932.96	420642288	2018-03-24T00:00:00
